,num_comercial_3km,num_primary_3km,num_secondary_3km,num_mall_2km,num_mrt_1.5km
3573,4.0,8.0,12.0,22.0,1.0
3574,3.0,7.0,4.0,28.0,17.0
3575,4.0,6.0,3.0,35.0,19.0
3576,6.0,20.0,13.0,6.0,0.0
3577,3.0,9.0,4.0,41.0,18.0
3578,0.0,13.0,12.0,3.0,2.0
3579,2.0,11.0,11.0,2.0,1.0
3580,3.0,8.0,6.0,24.0,11.0
3581,1.0,9.0,11.0,5.0,2.0
3582,2.0,10.0,5.0,4.0,1.0
3583,3.0,9.0,6.0,15.0,7.0
3584,3.0,9.0,8.0,30.0,4.0
3585,3.0,5.0,2.0,18.0,17.0
3586,4.0,23.0,17.0,7.0,3.0
3587,1.0,5.0,6.0,3.0,3.0
3588,6.0,19.0,14.0,6.0,0.0
3589,1.0,14.0,9.0,5.0,1.0
3590,8.0,6.0,10.0,3.0,5.0
3591,1.0,10.0,14.0,3.0,3.0
3592,8.0,6.0,9.0,3.0,3.0
3593,4.0,9.0,9.0,5.0,3.0
3594,5.0,20.0,19.0,7.0,2.0
3595,2.0,18.0,17.0,7.0,5.0
3596,0.0,11.0,11.0,6.0,1.0
3597,0.0,15.0,12.0,4.0,2.0
3598,11.0,6.0,10.0,3.0,6.0
3599,1.0,6.0,6.0,6.0,2.0
3600,1.0,13.0,9.0,10.0,5.0
3601,2.0,10.0,9.0,27.0,4.0
3602,1.0,12.0,11.0,7.0,8.0
3603,2.0,11.0,10.0,4.0,4.0
3604,2.0,21.0,23.0,5.0,3.0
3605,6.0,17.0,10.0,5.0,0.0
3606,0.0,16.0,14.0,9.0,2.0
3607,4.0,10.0,12.0,23.0,2.0
3608,3.0,7.0,8.0,24.0,3.0
3609,2.0,14.0,9.0,3.0,2.0
3610,1.0,7.0,6.0,9.0,3.0
3611,4.0,19.0,18.0,5.0,1.0
3612,2.0,8.0,5.0,3.0,4.0
3613,8.0,6.0,10.0,3.0,5.0
3614,3.0,15.0,10.0,10.0,6.0
3615,9.0,6.0,11.0,3.0,5.0
3616,4.0,10.0,11.0,5.0,2.0
3617,3.0,15.0,13.0,8.0,3.0
3618,0.0,0.0,0.0,0.0,0.0
3619,1.0,11.0,9.0,6.0,8.0
3620,2.0,20.0,14.0,1.0,4.0
3621,0.0,18.0,18.0,2.0,2.0
3622,0.0,11.0,9.0,5.0,1.0
3623,2.0,10.0,13.0,2.0,2.0
3624,0.0,4.0,4.0,1.0,2.0
3625,4.0,16.0,12.0,7.0,4.0
3626,2.0,12.0,12.0,1.0,2.0
3627,3.0,15.0,13.0,3.0,5.0
3628,1.0,12.0,10.0,6.0,2.0
3629,2.0,8.0,4.0,3.0,2.0
3630,2.0,10.0,14.0,2.0,2.0
3631,1.0,7.0,8.0,7.0,1.0
3632,5.0,8.0,12.0,2.0,3.0
3633,4.0,20.0,15.0,7.0,2.0
3634,0.0,13.0,9.0,5.0,1.0
3635,11.0,5.0,6.0,4.0,4.0
3636,3.0,12.0,7.0,30.0,5.0
3637,3.0,10.0,6.0,27.0,4.0
3638,0.0,12.0,7.0,2.0,2.0
3639,4.0,19.0,17.0,5.0,0.0
3640,1.0,4.0,6.0,2.0,2.0
3641,3.0,15.0,11.0,15.0,3.0
3642,0.0,14.0,11.0,6.0,1.0
3643,0.0,8.0,8.0,0.0,2.0
3644,3.0,16.0,18.0,3.0,4.0
3645,2.0,11.0,13.0,2.0,2.0
3646,4.0,8.0,3.0,40.0,19.0
3647,2.0,10.0,10.0,26.0,5.0
3648,3.0,17.0,8.0,17.0,8.0
3649,5.0,16.0,16.0,6.0,2.0
3650,9.0,6.0,11.0,3.0,5.0
3651,0.0,16.0,14.0,9.0,2.0
3652,3.0,16.0,15.0,4.0,5.0
3653,4.0,8.0,3.0,40.0,19.0
3654,3.0,15.0,16.0,4.0,4.0
3655,3.0,8.0,6.0,24.0,11.0
3656,11.0,7.0,12.0,3.0,5.0
3657,2.0,8.0,9.0,19.0,3.0
3658,3.0,7.0,4.0,6.0,6.0
3659,3.0,6.0,4.0,10.0,12.0
3660,3.0,24.0,18.0,6.0,1.0
3661,2.0,21.0,21.0,3.0,3.0
3662,0.0,18.0,13.0,2.0,1.0
3663,2.0,12.0,10.0,8.0,4.0
3664,3.0,16.0,15.0,4.0,5.0
3665,10.0,8.0,8.0,4.0,2.0
3666,4.0,11.0,8.0,34.0,9.0
3667,0.0,13.0,7.0,3.0,2.0
3668,3.0,14.0,12.0,6.0,5.0
3669,1.0,4.0,4.0,1.0,3.0
3670,0.0,16.0,13.0,9.0,3.0
3671,4.0,6.0,2.0,37.0,19.0
3672,0.0,10.0,8.0,2.0,1.0
3673,3.0,16.0,16.0,5.0,3.0
3674,3.0,6.0,4.0,5.0,11.0
3675,2.0,8.0,7.0,21.0,3.0
3676,2.0,9.0,9.0,4.0,3.0
3677,3.0,9.0,7.0,11.0,5.0
3678,2.0,19.0,15.0,5.0,3.0
3679,9.0,6.0,9.0,6.0,2.0
3680,0.0,8.0,8.0,0.0,2.0
3681,3.0,9.0,6.0,15.0,7.0
3682,3.0,15.0,13.0,3.0,5.0
3683,4.0,6.0,3.0,35.0,19.0
3684,1.0,4.0,6.0,2.0,2.0
3685,3.0,11.0,6.0,0.0,3.0
3686,0.0,17.0,13.0,9.0,2.0
3687,3.0,9.0,6.0,15.0,7.0
3688,3.0,17.0,8.0,17.0,8.0
3689,2.0,20.0,14.0,1.0,4.0
3690,3.0,15.0,10.0,10.0,6.0
3691,1.0,15.0,17.0,7.0,3.0
3692,0.0,14.0,10.0,4.0,2.0
3693,4.0,15.0,11.0,6.0,1.0
3694,3.0,15.0,13.0,3.0,5.0
3695,1.0,12.0,11.0,7.0,8.0
3696,4.0,16.0,11.0,6.0,1.0
3697,0.0,18.0,13.0,2.0,1.0
3698,1.0,6.0,6.0,6.0,2.0
3699,0.0,16.0,10.0,4.0,2.0
3700,4.0,14.0,12.0,8.0,5.0
3701,3.0,9.0,8.0,24.0,4.0
3702,4.0,19.0,14.0,4.0,1.0
3703,4.0,20.0,15.0,5.0,6.0
3704,0.0,18.0,13.0,2.0,1.0
3705,1.0,15.0,9.0,5.0,2.0
3706,0.0,10.0,8.0,2.0,2.0
3707,0.0,2.0,2.0,3.0,0.0
3708,4.0,11.0,8.0,34.0,9.0
3709,4.0,11.0,7.0,16.0,8.0
3710,5.0,11.0,6.0,31.0,14.0
3711,0.0,14.0,12.0,7.0,1.0
3712,0.0,11.0,10.0,7.0,3.0
3713,2.0,9.0,6.0,17.0,3.0
3714,8.0,6.0,10.0,3.0,5.0
3715,0.0,5.0,4.0,4.0,2.0
3716,0.0,0.0,0.0,0.0,0.0
3717,2.0,9.0,7.0,5.0,2.0
3718,4.0,11.0,11.0,5.0,3.0
3719,1.0,8.0,6.0,7.0,7.0
3720,3.0,6.0,4.0,5.0,11.0
3721,0.0,11.0,10.0,7.0,3.0
3722,4.0,16.0,12.0,7.0,1.0
3723,8.0,19.0,15.0,6.0,0.0
3724,4.0,19.0,15.0,6.0,4.0
3725,4.0,12.0,10.0,29.0,6.0
3726,0.0,18.0,13.0,2.0,1.0
3727,11.0,7.0,12.0,3.0,5.0
3728,8.0,6.0,10.0,3.0,5.0
3729,1.0,9.0,11.0,5.0,2.0
3730,3.0,10.0,7.0,33.0,6.0
3731,7.0,9.0,7.0,5.0,2.0
3732,4.0,9.0,7.0,2.0,0.0
3733,0.0,14.0,13.0,2.0,2.0
3734,0.0,2.0,2.0,3.0,0.0
3735,3.0,11.0,10.0,22.0,3.0
3736,2.0,27.0,16.0,8.0,2.0
3737,4.0,14.0,12.0,2.0,1.0
3738,4.0,6.0,4.0,31.0,18.0
3739,0.0,16.0,13.0,9.0,3.0
3740,8.0,6.0,10.0,3.0,5.0
3741,4.0,15.0,12.0,3.0,3.0
3742,4.0,6.0,4.0,31.0,18.0
3743,1.0,16.0,10.0,10.0,5.0
3744,3.0,7.0,8.0,24.0,3.0
3745,1.0,16.0,10.0,10.0,5.0
3746,2.0,9.0,7.0,3.0,1.0
3747,6.0,18.0,13.0,5.0,0.0
3748,2.0,10.0,10.0,26.0,5.0
3749,2.0,9.0,7.0,6.0,4.0
3750,3.0,12.0,7.0,30.0,5.0
3751,0.0,8.0,10.0,4.0,3.0
3752,0.0,18.0,13.0,2.0,1.0
3753,2.0,9.0,5.0,3.0,1.0
3754,0.0,0.0,0.0,0.0,0.0
3755,4.0,17.0,19.0,5.0,1.0
3756,3.0,16.0,15.0,4.0,5.0
3757,5.0,20.0,17.0,5.0,5.0
3758,8.0,6.0,9.0,3.0,3.0
3759,3.0,9.0,4.0,39.0,18.0
3760,0.0,15.0,16.0,2.0,1.0
3761,4.0,15.0,10.0,5.0,1.0
3762,3.0,12.0,7.0,30.0,5.0
3763,4.0,11.0,8.0,34.0,9.0
3764,0.0,2.0,6.0,1.0,2.0
3765,4.0,20.0,10.0,6.0,0.0
3766,1.0,9.0,8.0,10.0,2.0
3767,2.0,24.0,18.0,7.0,3.0
3768,0.0,15.0,16.0,2.0,2.0
3769,3.0,7.0,6.0,7.0,4.0
3770,3.0,7.0,5.0,16.0,12.0
3771,0.0,13.0,8.0,4.0,0.0
3772,2.0,16.0,15.0,2.0,2.0
3773,1.0,9.0,11.0,5.0,2.0
3774,2.0,18.0,8.0,3.0,1.0
3775,3.0,17.0,8.0,17.0,8.0
3776,1.0,9.0,11.0,5.0,2.0
3777,8.0,6.0,9.0,3.0,3.0
3778,4.0,20.0,15.0,7.0,2.0
3779,2.0,16.0,16.0,7.0,5.0
3780,3.0,9.0,6.0,15.0,7.0
3781,5.0,19.0,17.0,6.0,2.0
3782,5.0,16.0,16.0,6.0,2.0
3783,2.0,7.0,3.0,2.0,3.0
3784,4.0,12.0,9.0,29.0,4.0
3785,4.0,8.0,10.0,4.0,1.0
3786,0.0,0.0,0.0,0.0,0.0
3787,3.0,9.0,8.0,24.0,4.0
3788,2.0,8.0,7.0,21.0,3.0
3789,4.0,13.0,12.0,7.0,4.0
3790,1.0,15.0,11.0,2.0,4.0
3791,3.0,15.0,13.0,8.0,3.0
3792,4.0,15.0,8.0,4.0,0.0
3793,3.0,10.0,7.0,32.0,6.0
3794,3.0,17.0,12.0,7.0,2.0
3795,4.0,11.0,11.0,2.0,2.0
3796,6.0,16.0,9.0,4.0,0.0
3797,3.0,7.0,8.0,24.0,3.0
3798,3.0,6.0,3.0,32.0,19.0
3799,4.0,15.0,12.0,3.0,3.0
3800,3.0,16.0,15.0,4.0,5.0
3801,2.0,9.0,8.0,19.0,3.0
3802,2.0,11.0,8.0,3.0,1.0
3803,8.0,6.0,10.0,3.0,5.0
3804,3.0,7.0,5.0,16.0,12.0
3805,4.0,6.0,9.0,4.0,1.0
3806,2.0,12.0,10.0,8.0,4.0
3807,0.0,11.0,8.0,3.0,1.0
3808,1.0,16.0,9.0,9.0,7.0
3809,0.0,11.0,8.0,3.0,1.0
3810,4.0,10.0,4.0,45.0,17.0
3811,2.0,10.0,9.0,16.0,4.0
3812,4.0,11.0,8.0,34.0,9.0
3813,3.0,9.0,6.0,15.0,7.0
3814,2.0,8.0,9.0,0.0,2.0
3815,5.0,16.0,12.0,5.0,1.0
3816,4.0,17.0,14.0,4.0,3.0
3817,0.0,11.0,8.0,3.0,1.0
3818,0.0,13.0,12.0,2.0,0.0
3819,3.0,16.0,15.0,4.0,5.0
3820,2.0,20.0,10.0,5.0,0.0
3821,3.0,9.0,4.0,39.0,18.0
3822,4.0,6.0,4.0,27.0,14.0
3823,3.0,12.0,7.0,30.0,5.0
3824,5.0,13.0,13.0,2.0,2.0
3825,0.0,0.0,0.0,0.0,0.0
3826,11.0,5.0,6.0,4.0,4.0
3827,3.0,16.0,15.0,4.0,5.0
3828,3.0,18.0,16.0,3.0,5.0
3829,3.0,11.0,8.0,35.0,11.0
3830,0.0,0.0,0.0,0.0,0.0
3831,0.0,10.0,8.0,2.0,1.0
3832,1.0,18.0,18.0,7.0,5.0
3833,3.0,10.0,6.0,27.0,4.0
3834,3.0,9.0,6.0,15.0,7.0
3835,1.0,12.0,11.0,7.0,8.0
3836,2.0,8.0,9.0,0.0,2.0
3837,1.0,17.0,11.0,1.0,4.0
3838,3.0,10.0,7.0,33.0,6.0
3839,9.0,7.0,11.0,3.0,5.0
3840,4.0,10.0,8.0,2.0,1.0
3841,4.0,6.0,3.0,35.0,19.0
3842,8.0,6.0,10.0,3.0,5.0
3843,8.0,6.0,9.0,3.0,3.0
3844,4.0,6.0,4.0,27.0,14.0
3845,3.0,16.0,15.0,4.0,5.0
3846,3.0,9.0,6.0,15.0,7.0
3847,1.0,11.0,13.0,1.0,3.0
3848,1.0,9.0,11.0,5.0,2.0
3849,1.0,4.0,6.0,2.0,2.0
3850,6.0,21.0,14.0,6.0,0.0
3851,8.0,6.0,10.0,3.0,5.0
3852,3.0,9.0,6.0,15.0,7.0
3853,1.0,9.0,9.0,7.0,1.0
3854,5.0,16.0,16.0,6.0,2.0
3855,3.0,16.0,15.0,4.0,5.0
3856,0.0,0.0,0.0,0.0,0.0
3857,1.0,15.0,10.0,10.0,4.0
3858,4.0,15.0,11.0,6.0,1.0
3859,0.0,0.0,0.0,0.0,0.0
3860,0.0,11.0,8.0,3.0,1.0
3861,3.0,9.0,6.0,15.0,7.0
3862,4.0,25.0,14.0,6.0,2.0
3863,4.0,6.0,3.0,35.0,19.0
3864,11.0,6.0,10.0,3.0,7.0
3865,0.0,16.0,12.0,2.0,3.0
3866,4.0,19.0,15.0,6.0,2.0
3867,0.0,11.0,8.0,3.0,1.0
3868,2.0,8.0,4.0,3.0,1.0
3869,4.0,23.0,17.0,7.0,3.0
3870,3.0,17.0,11.0,3.0,5.0
3871,8.0,6.0,9.0,3.0,3.0
3872,1.0,5.0,6.0,3.0,3.0
3873,1.0,7.0,6.0,9.0,3.0
3874,0.0,10.0,8.0,2.0,1.0
3875,4.0,9.0,7.0,31.0,8.0
3876,8.0,6.0,9.0,3.0,3.0
3877,0.0,16.0,14.0,9.0,2.0
3878,6.0,15.0,8.0,4.0,0.0
3879,1.0,6.0,6.0,6.0,2.0
3880,2.0,13.0,7.0,3.0,2.0
3881,5.0,20.0,17.0,5.0,4.0
3882,2.0,9.0,8.0,6.0,0.0
3883,0.0,15.0,16.0,2.0,1.0
3884,1.0,10.0,10.0,5.0,0.0
3885,0.0,8.0,8.0,0.0,2.0
3886,9.0,6.0,11.0,3.0,5.0
3887,3.0,3.0,2.0,15.0,13.0
3888,1.0,18.0,9.0,3.0,5.0
3889,8.0,6.0,10.0,3.0,5.0
3890,3.0,9.0,8.0,24.0,4.0
3891,0.0,11.0,8.0,3.0,1.0
3892,0.0,10.0,11.0,5.0,1.0
3893,3.0,7.0,5.0,16.0,12.0
3894,11.0,6.0,13.0,3.0,5.0
3895,0.0,3.0,7.0,0.0,4.0
3896,3.0,14.0,10.0,6.0,4.0
3897,4.0,10.0,8.0,2.0,1.0
3898,1.0,9.0,11.0,5.0,2.0
3899,1.0,7.0,6.0,9.0,3.0
3900,9.0,6.0,9.0,6.0,2.0
3901,3.0,8.0,6.0,24.0,11.0
3902,11.0,6.0,10.0,3.0,6.0
3903,3.0,10.0,7.0,32.0,6.0
3904,1.0,9.0,10.0,7.0,0.0
3905,3.0,9.0,4.0,41.0,18.0
3906,7.0,8.0,13.0,3.0,4.0
3907,5.0,12.0,11.0,2.0,2.0
3908,8.0,6.0,10.0,3.0,5.0
3909,3.0,9.0,6.0,15.0,7.0
3910,0.0,0.0,0.0,0.0,0.0
3911,5.0,11.0,6.0,31.0,12.0
3912,2.0,10.0,5.0,4.0,1.0
3913,5.0,12.0,7.0,28.0,12.0
3914,4.0,8.0,4.0,35.0,20.0
3915,1.0,15.0,11.0,9.0,7.0
3916,2.0,18.0,12.0,4.0,0.0
3917,4.0,18.0,17.0,5.0,1.0
3918,1.0,9.0,8.0,10.0,2.0
3919,0.0,17.0,12.0,2.0,1.0
3920,3.0,7.0,5.0,30.0,16.0
3921,4.0,11.0,8.0,34.0,9.0
3922,3.0,8.0,6.0,24.0,11.0
3923,4.0,17.0,11.0,4.0,3.0
3924,1.0,18.0,9.0,3.0,5.0
3925,10.0,8.0,9.0,4.0,2.0
3926,1.0,13.0,9.0,10.0,4.0
3927,0.0,15.0,16.0,2.0,1.0
3928,4.0,23.0,17.0,7.0,3.0
3929,2.0,20.0,11.0,6.0,0.0
3930,11.0,7.0,12.0,3.0,5.0
3931,5.0,16.0,16.0,6.0,2.0
3932,3.0,3.0,2.0,17.0,15.0
3933,0.0,10.0,8.0,2.0,2.0
3934,4.0,8.0,10.0,2.0,0.0
3935,0.0,13.0,7.0,3.0,2.0
3936,5.0,7.0,11.0,3.0,4.0
3937,3.0,19.0,13.0,5.0,4.0
3938,3.0,9.0,8.0,24.0,4.0
3939,4.0,15.0,12.0,3.0,3.0
3940,2.0,9.0,9.0,14.0,5.0
3941,2.0,9.0,8.0,19.0,3.0
3942,10.0,8.0,8.0,4.0,3.0
3943,5.0,7.0,10.0,4.0,2.0
3944,4.0,11.0,12.0,22.0,2.0
3945,2.0,9.0,7.0,5.0,2.0
3946,3.0,9.0,6.0,15.0,7.0
3947,5.0,11.0,6.0,31.0,14.0
3948,4.0,11.0,10.0,5.0,0.0
3949,4.0,11.0,8.0,39.0,12.0
3950,0.0,17.0,12.0,2.0,1.0
3951,8.0,6.0,10.0,3.0,5.0
3952,3.0,20.0,21.0,3.0,5.0
3953,1.0,9.0,9.0,7.0,1.0
3954,3.0,3.0,2.0,17.0,15.0
3955,5.0,20.0,16.0,6.0,3.0
3956,4.0,10.0,4.0,46.0,17.0
3957,3.0,11.0,7.0,26.0,4.0
3958,2.0,18.0,19.0,7.0,4.0
3959,3.0,6.0,3.0,32.0,19.0
3960,2.0,18.0,12.0,4.0,4.0
3961,8.0,24.0,12.0,6.0,1.0
3962,1.0,7.0,6.0,9.0,3.0
3963,4.0,11.0,8.0,34.0,9.0
3964,0.0,17.0,11.0,4.0,3.0
3965,5.0,20.0,17.0,5.0,5.0
3966,5.0,12.0,5.0,3.0,2.0
3967,8.0,6.0,10.0,3.0,5.0
3968,11.0,3.0,4.0,0.0,3.0
3969,4.0,18.0,18.0,5.0,1.0
3970,0.0,10.0,8.0,2.0,1.0
3971,4.0,18.0,17.0,5.0,4.0
3972,4.0,8.0,10.0,4.0,1.0
3973,1.0,9.0,11.0,5.0,2.0
3974,2.0,16.0,11.0,3.0,2.0
3975,5.0,13.0,10.0,3.0,1.0
3976,4.0,21.0,10.0,6.0,0.0
3977,0.0,8.0,8.0,0.0,2.0
3978,3.0,17.0,17.0,3.0,5.0
3979,1.0,9.0,9.0,8.0,1.0
3980,4.0,10.0,8.0,2.0,1.0
3981,4.0,10.0,8.0,2.0,1.0
3982,5.0,19.0,18.0,5.0,3.0
3983,4.0,25.0,17.0,5.0,3.0
3984,5.0,16.0,16.0,6.0,2.0
3985,3.0,9.0,5.0,44.0,18.0
3986,0.0,14.0,9.0,4.0,2.0
3987,11.0,7.0,10.0,3.0,7.0
3988,3.0,8.0,6.0,24.0,11.0
3989,3.0,7.0,5.0,16.0,12.0
3990,5.0,14.0,11.0,3.0,3.0
3991,4.0,8.0,12.0,22.0,1.0
3992,0.0,17.0,11.0,4.0,3.0
3993,9.0,6.0,11.0,3.0,5.0
3994,0.0,16.0,10.0,4.0,2.0
3995,5.0,9.0,7.0,7.0,3.0
3996,8.0,21.0,15.0,6.0,0.0
3997,5.0,11.0,8.0,2.0,0.0
3998,1.0,6.0,6.0,6.0,2.0
3999,4.0,19.0,18.0,5.0,1.0
4000,3.0,15.0,13.0,3.0,5.0
4001,3.0,16.0,15.0,4.0,5.0
4002,8.0,6.0,10.0,3.0,5.0
4003,7.0,8.0,13.0,3.0,4.0
4004,3.0,9.0,8.0,32.0,9.0
4005,2.0,18.0,12.0,4.0,0.0
4006,3.0,12.0,7.0,30.0,5.0
4007,2.0,10.0,6.0,3.0,1.0
4008,3.0,10.0,7.0,32.0,6.0
4009,4.0,10.0,8.0,2.0,1.0
4010,2.0,12.0,12.0,0.0,0.0
4011,0.0,12.0,11.0,2.0,1.0
4012,2.0,10.0,5.0,4.0,1.0
4013,8.0,8.0,6.0,4.0,4.0
4014,2.0,17.0,11.0,4.0,3.0
4015,4.0,8.0,3.0,40.0,19.0
4016,3.0,7.0,8.0,24.0,3.0
4017,2.0,21.0,21.0,3.0,3.0
4018,4.0,11.0,10.0,5.0,0.0
4019,4.0,11.0,8.0,34.0,9.0
4020,2.0,9.0,10.0,21.0,4.0
4021,1.0,12.0,9.0,5.0,0.0
4022,4.0,8.0,3.0,40.0,19.0
4023,0.0,0.0,0.0,0.0,0.0
4024,3.0,16.0,15.0,4.0,5.0
4025,0.0,14.0,12.0,6.0,1.0
4026,0.0,12.0,11.0,3.0,2.0
4027,1.0,16.0,17.0,7.0,3.0
4028,1.0,4.0,4.0,1.0,3.0
4029,2.0,20.0,13.0,6.0,0.0
4030,4.0,12.0,11.0,8.0,5.0
4031,9.0,6.0,10.0,3.0,5.0
4032,2.0,18.0,17.0,7.0,5.0
4033,0.0,17.0,14.0,9.0,3.0
4034,5.0,20.0,19.0,8.0,2.0
4035,4.0,13.0,12.0,8.0,5.0
4036,0.0,6.0,9.0,1.0,2.0
4037,8.0,19.0,14.0,6.0,0.0
4038,0.0,14.0,13.0,2.0,0.0
4039,7.0,7.0,10.0,6.0,2.0
4040,3.0,7.0,5.0,16.0,12.0
4041,3.0,12.0,7.0,30.0,5.0
4042,2.0,8.0,7.0,6.0,4.0
4043,3.0,8.0,6.0,24.0,11.0
4044,9.0,4.0,9.0,2.0,0.0
4045,2.0,11.0,9.0,7.0,2.0
4046,8.0,6.0,11.0,3.0,3.0
4047,2.0,20.0,8.0,4.0,1.0
4048,2.0,19.0,13.0,4.0,3.0
4049,0.0,11.0,8.0,5.0,1.0
4050,1.0,4.0,4.0,1.0,2.0
4051,0.0,1.0,0.0,0.0,0.0
4052,4.0,10.0,8.0,2.0,0.0
4053,4.0,8.0,12.0,22.0,1.0
4054,0.0,17.0,14.0,9.0,2.0
4055,4.0,12.0,10.0,28.0,2.0
4056,4.0,16.0,11.0,3.0,1.0
4057,11.0,5.0,6.0,4.0,4.0
4058,3.0,15.0,13.0,7.0,5.0
4059,4.0,25.0,14.0,6.0,1.0
4060,0.0,2.0,6.0,1.0,2.0
4061,11.0,7.0,12.0,3.0,5.0
4062,3.0,16.0,13.0,9.0,4.0
4063,3.0,5.0,2.0,17.0,16.0
4064,4.0,10.0,12.0,23.0,2.0
4065,4.0,16.0,15.0,3.0,7.0
4066,3.0,9.0,6.0,15.0,7.0
4067,0.0,11.0,11.0,7.0,2.0
4068,4.0,16.0,13.0,3.0,5.0
4069,4.0,12.0,10.0,5.0,4.0
4070,0.0,0.0,0.0,0.0,0.0
4071,1.0,6.0,6.0,6.0,2.0
4072,1.0,13.0,9.0,10.0,5.0
4073,1.0,7.0,6.0,9.0,3.0
4074,8.0,6.0,10.0,3.0,5.0
4075,4.0,22.0,17.0,2.0,4.0
4076,2.0,23.0,10.0,7.0,1.0
4077,5.0,13.0,10.0,3.0,1.0
4078,9.0,6.0,11.0,3.0,5.0
4079,4.0,13.0,11.0,3.0,1.0
4080,5.0,8.0,6.0,7.0,3.0
4081,0.0,16.0,13.0,11.0,2.0
4082,4.0,9.0,7.0,31.0,8.0
4083,0.0,13.0,9.0,4.0,3.0
4084,3.0,10.0,7.0,32.0,6.0
4085,0.0,6.0,2.0,0.0,0.0
4086,0.0,0.0,0.0,0.0,0.0
4087,2.0,20.0,9.0,6.0,1.0
4088,2.0,7.0,7.0,3.0,0.0
4089,3.0,8.0,6.0,24.0,11.0
4090,3.0,6.0,4.0,10.0,12.0
4091,11.0,5.0,6.0,4.0,4.0
4092,2.0,10.0,10.0,26.0,5.0
4093,9.0,7.0,10.0,3.0,5.0
4094,4.0,11.0,8.0,40.0,8.0
4095,2.0,18.0,15.0,4.0,3.0
4096,11.0,7.0,12.0,3.0,5.0
4097,4.0,8.0,3.0,40.0,19.0
4098,2.0,9.0,6.0,23.0,4.0
4099,9.0,5.0,9.0,4.0,0.0
4100,9.0,6.0,11.0,3.0,5.0
4101,4.0,14.0,10.0,2.0,1.0
4102,7.0,9.0,7.0,3.0,2.0
4103,4.0,10.0,8.0,2.0,1.0
4104,4.0,6.0,9.0,4.0,1.0
4105,3.0,8.0,6.0,24.0,11.0
4106,1.0,4.0,7.0,1.0,5.0
4107,3.0,10.0,7.0,32.0,6.0
4108,2.0,17.0,14.0,4.0,4.0
4109,4.0,6.0,4.0,31.0,18.0
4110,3.0,5.0,7.0,8.0,3.0
4111,4.0,11.0,10.0,4.0,4.0
4112,4.0,11.0,10.0,5.0,0.0
4113,1.0,6.0,6.0,6.0,2.0
4114,4.0,10.0,4.0,45.0,17.0
4115,1.0,12.0,14.0,4.0,4.0
4116,0.0,10.0,9.0,5.0,1.0
4117,3.0,10.0,6.0,27.0,4.0
4118,5.0,17.0,12.0,6.0,3.0
4119,4.0,12.0,11.0,8.0,5.0
4120,2.0,7.0,3.0,2.0,3.0
4121,8.0,6.0,10.0,3.0,5.0
4122,0.0,0.0,0.0,0.0,0.0
4123,3.0,15.0,13.0,8.0,3.0
4124,2.0,5.0,4.0,3.0,4.0
4125,5.0,11.0,6.0,31.0,14.0
4126,3.0,17.0,8.0,17.0,8.0
4127,0.0,16.0,11.0,2.0,3.0
4128,0.0,0.0,0.0,0.0,0.0
4129,2.0,12.0,11.0,8.0,4.0
4130,3.0,10.0,6.0,27.0,4.0
4131,4.0,19.0,15.0,6.0,2.0
4132,2.0,9.0,6.0,17.0,3.0
4133,3.0,13.0,10.0,4.0,0.0
4134,2.0,19.0,19.0,7.0,3.0
4135,0.0,13.0,9.0,5.0,1.0
4136,8.0,6.0,10.0,3.0,5.0
4137,7.0,8.0,8.0,3.0,2.0
4138,4.0,6.0,9.0,5.0,0.0
4139,5.0,11.0,6.0,31.0,14.0
4140,9.0,5.0,9.0,6.0,2.0
4141,2.0,5.0,4.0,3.0,4.0
4142,4.0,4.0,4.0,4.0,2.0
4143,3.0,7.0,5.0,16.0,12.0
4144,1.0,9.0,9.0,7.0,1.0
4145,3.0,17.0,8.0,17.0,8.0
4146,4.0,11.0,8.0,34.0,9.0
4147,4.0,10.0,8.0,2.0,1.0
4148,2.0,10.0,11.0,2.0,1.0
4149,4.0,16.0,12.0,7.0,4.0
4150,1.0,6.0,6.0,6.0,2.0
4151,5.0,15.0,13.0,4.0,2.0
4152,4.0,19.0,17.0,5.0,6.0
4153,4.0,20.0,15.0,6.0,2.0
4154,0.0,3.0,7.0,0.0,4.0
4155,4.0,8.0,9.0,6.0,0.0
4156,3.0,24.0,18.0,6.0,1.0
4157,11.0,7.0,12.0,3.0,5.0
4158,2.0,7.0,3.0,2.0,3.0
4159,0.0,8.0,8.0,0.0,2.0
4160,1.0,16.0,10.0,5.0,2.0
4161,0.0,8.0,8.0,0.0,2.0
4162,3.0,7.0,4.0,17.0,17.0
4163,1.0,7.0,6.0,9.0,3.0
4164,0.0,3.0,2.0,0.0,1.0
4165,2.0,12.0,10.0,8.0,4.0
4166,3.0,18.0,12.0,10.0,5.0
4167,3.0,13.0,10.0,4.0,0.0
4168,1.0,9.0,11.0,5.0,2.0
4169,0.0,17.0,14.0,8.0,2.0
4170,2.0,18.0,12.0,4.0,0.0
4171,1.0,13.0,13.0,6.0,8.0
4172,3.0,6.0,4.0,7.0,12.0
4173,0.0,11.0,10.0,7.0,3.0
4174,1.0,9.0,9.0,7.0,1.0
4175,0.0,17.0,11.0,4.0,3.0
4176,2.0,26.0,16.0,7.0,2.0
4177,4.0,21.0,10.0,6.0,0.0
4178,0.0,13.0,7.0,3.0,2.0
