listing_id,distance_to_closest_station
411947,0.9354159473160131 km
511992,0.8176103292929892 km
706205,0.6225172128765937 km
479159,0.7238853301692189 km
396307,0.5431684822562616 km
886283,2.689461687164013 km
248539,1.3612754611200266 km
405386,0.5774029219196246 km
119530,0.5799823026285422 km
935719,1.5941885726637344 km
452329,1.253713752970859 km
262185,1.944524274050132 km
851617,0.1500074147987568 km
701888,0.6683726614484303 km
122724,0.15182281251994956 km
578581,0.6589949411986342 km
910631,0.7422298115143062 km
440639,0.7597008366027064 km
118471,1.2945085844801834 km
652060,1.3528462088439726 km
533387,0.3073636838299941 km
111746,0.4666064881312854 km
836459,0.5821276403999256 km
846602,0.7897820068386636 km
186088,1.262911221448822 km
306889,0.46209388161135534 km
312616,0.9354159473160131 km
527396,0.9040641497394813 km
672155,0.6587041588704169 km
637127,0.3871195732906451 km
538714,0.3548022182799783 km
695391,1.5580943235844675 km
190292,0.11761898104189976 km
984556,1.0817040026595521 km
704701,0.3919660067870737 km
430089,0.7422298115143062 km
506663,0.6569235719289843 km
208590,2370.557627125421 km
618141,0.34378977810103667 km
607448,1.3304479014905077 km
363553,0.31314029320869596 km
387576,0.19902126397788072 km
243690,0.5265969785186598 km
777800,1.9665246258388243 km
172603,0.9392893984090811 km
193757,0.969396354856356 km
611902,1.2134900708629086 km
357838,0.39678088441386805 km
436471,0.7294629908316825 km
619485,0.6587041588704169 km
457297,1.4148963375120742 km
508400,0.6589949411986342 km
342248,0.2356492012438145 km
319810,0.7504551278810179 km
874490,1.253713752970859 km
942346,0.2708120886803909 km
982740,2.3945537282416485 km
889488,0.2878281727897157 km
262909,0.5424925069557541 km
770484,0.26480405446941435 km
327449,0.2620166540779592 km
385246,1.7954122651002071 km
289852,0.36237234980237987 km
447298,0.8824335816439436 km
444214,0.7723041182632622 km
441010,0.7597008366027064 km
775481,0.4552585633551962 km
527036,0.2401585606700365 km
221895,0.7925974713284755 km
455042,0.35184018274961654 km
936883,0.4765653313681314 km
926196,0.2776614593045914 km
206545,0.4552611255769127 km
294452,0.6569235719289843 km
659003,0.40060816971559593 km
551718,1.7380604759295024 km
814032,0.6143909111548257 km
273160,1.2134900708629086 km
728651,0.7422298115143062 km
534198,0.6647043987951535 km
783057,1.4482654220574638 km
771204,0.26480405446941435 km
303606,0.5459239149001331 km
501161,0.17502283613046335 km
259477,0.5573112967580113 km
737737,1.2005246018995157 km
357632,0.38113120937341605 km
437686,0.6684293150985513 km
933120,1.0211560822318746 km
996772,0.9354159473160131 km
558480,0.7294629908316825 km
115029,0.40157611754775385 km
599603,0.9208090502783398 km
520882,0.6523610385601347 km
324761,0.7422298115143062 km
563860,0.23961529234625054 km
232920,1.0145046623890996 km
442391,1.2108424301160619 km
862945,1.0838346960917777 km
638716,1.1111524960788022 km
828221,0.46209388161135534 km
325408,0.5750968282347866 km
286883,1.2784136854945807 km
368103,1.5095862670275824 km
655916,0.1500074147987568 km
477207,0.533852419361697 km
528522,1.3379223904615607 km
433465,1.3421317139270292 km
393745,1.2481379167309066 km
430855,0.7179749199266446 km
164233,0.810242990873143 km
956018,0.5424925069557541 km
490854,0.12617786470650075 km
866844,0.24077557601085436 km
987655,0.2564142950293427 km
384804,0.6587041588704169 km
779271,0.3073636838299941 km
390103,1.0624408821768245 km
977023,0.14870546302085158 km
815366,0.40157611754775385 km
656967,0.6340545463577839 km
718020,0.27302762662285196 km
797092,0.35280665603514044 km
116823,1.65630590732702 km
769451,1.6142628305933493 km
498288,1.3612754611200266 km
223782,1.2111524374700016 km
628107,0.36862383821367556 km
853126,0.2616725943696553 km
573470,0.7422298115143062 km
561030,1.0817040026595521 km
107179,0.39137294872716655 km
387692,1.9665246258388243 km
894062,0.5253025170698644 km
331854,1.0012642897718351 km
997671,0.3548022182799783 km
315321,1.1886729725984573 km
401782,2.000802344647434 km
256270,0.8149454599955149 km
523555,1.3304479014905077 km
148007,1.085344407985669 km
684914,1.3794636093493138 km
661037,0.29160247650059123 km
261552,0.8105685640999296 km
916869,0.964052185421829 km
658271,1.7380604759295024 km
740496,0.7294629908316825 km
735680,1.004334362688301 km
778182,1.8666402677507206 km
151424,0.29160247650059123 km
887260,2.856093159102872 km
959552,0.2616725943696553 km
979980,0.7357054836311031 km
102451,0.20621167297027534 km
114019,0.7819292695675373 km
362754,0.22466357533704032 km
692759,2.0798083040603594 km
275724,0.4806035107307583 km
876147,0.6930737619497455 km
747445,0.8223561856096575 km
744337,0.5228731918829843 km
398180,0.8902293535077141 km
741958,0.5842761427293361 km
823607,1.0828309684762332 km
509378,1.6958687282972544 km
616804,1.525352237458378 km
518870,0.7698175894708056 km
845772,0.3073636838299941 km
118939,0.5253025170698644 km
187484,0.282287158949006 km
707806,0.6587041588704169 km
726045,2.06037626033654 km
501449,0.6607825191189626 km
938933,0.6989562041454213 km
551304,1.225642763582059 km
834666,0.7395768707254463 km
255212,1.3771713842960127 km
759425,0.02716161738301841 km
927874,2.9722475219719433 km
198553,1.6127827942366486 km
948993,0.1938097376307207 km
220472,1.1891092081750674 km
768473,0.7922499954554071 km
591958,0.41229442336741157 km
336142,1.0980808540674054 km
549431,0.34403173505905293 km
697237,0.7323357744389162 km
235318,0.8643980361418662 km
348386,0.2878281727897157 km
883681,1.0112809803133593 km
556904,0.11054546816280664 km
597014,0.3938943317558044 km
971121,0.5816110348457522 km
891099,0.6569235719289843 km
442956,0.5116577065758585 km
634616,0.245468920686188 km
659428,1.0987292883862565 km
353532,2370.557627125421 km
515546,1.3612754611200266 km
608253,0.5454132950854875 km
845360,0.9354159473160131 km
781745,0.7422298115143062 km
808472,0.45276587792750733 km
776118,1.1842632334106256 km
433453,1.2449336038200987 km
236126,0.6340545463577839 km
277632,0.517726455852107 km
323967,0.6747679343549796 km
438012,0.5304160717886143 km
599641,0.6225172128765937 km
807880,0.33051466310915883 km
268148,0.3548022182799783 km
260275,2.318503686150809 km
236006,2.856093159102872 km
416830,1.0882035466855364 km
648723,1.772698361940218 km
219177,0.6587041588704169 km
684559,0.21723760001590306 km
391081,1.0980808540674054 km
959655,0.7050592999897836 km
749982,0.6600412605127806 km
791689,0.3459798192088288 km
759886,0.9360054252778273 km
794828,0.2878281727897157 km
752539,0.29160247650059123 km
830303,0.793640843026821 km
396368,1.8318255986521625 km
391902,0.6340545463577839 km
924809,1.4067815321896189 km
247589,0.46335405135352603 km
374429,1.3421317139270292 km
123568,0.6506060979718524 km
137560,0.6587041588704169 km
132914,0.3043402822188438 km
438138,0.3548022182799783 km
676475,0.8031945145445102 km
957500,0.27950078133522177 km
204041,0.5725738046945449 km
223537,1.0864051624974134 km
875874,1.7380604759295024 km
937653,1.3612754611200266 km
925465,0.13895388054708685 km
452940,0.6759541687230407 km
688996,1.2705757632390948 km
893339,0.42213069189861074 km
877057,0.868790683534928 km
999123,0.4806035107307583 km
522025,0.4467808234585281 km
184280,0.7422298115143062 km
950336,3.1108444042258387 km
473423,0.7851994321263621 km
740536,0.48122402014340254 km
953696,0.40060816971559593 km
716773,0.44263121763298907 km
669451,0.4722009429825782 km
375972,2370.557627125421 km
820620,0.47355293393897485 km
370209,0.42213069189861074 km
311050,0.9475295636728679 km
606317,0.4337806489420962 km
879007,1.5242985066326926 km
593364,0.7103736420896638 km
100784,1.479415885287269 km
293387,0.7422298115143062 km
313432,0.2785005818480021 km
980070,1.6670836005054714 km
669868,0.40060816971559593 km
444330,0.8256147261616609 km
575867,0.48122402014340254 km
671019,1.4138351018722146 km
406310,0.3073636838299941 km
416401,1.4482654220574638 km
175000,0.44263121763298907 km
308032,0.7294629908316825 km
704169,1.3421317139270292 km
259134,0.9127495966172721 km
843686,0.7080646140857821 km
310674,1.3612754611200266 km
762939,0.11274715460312253 km
726218,0.5805997197162966 km
322984,1.1554904483999322 km
300114,0.5821276403999256 km
232939,1.5090028011677472 km
792375,1.283247749769034 km
425182,0.2878281727897157 km
227795,0.4467808234585281 km
332485,0.1500074147987568 km
804621,0.5231096970073361 km
619674,0.1500074147987568 km
473577,0.22967919787669783 km
775894,0.9354159473160131 km
662844,0.18800542536058673 km
150089,0.37678023745418476 km
481515,0.9048855343486097 km
502451,1.8173402278327215 km
820683,0.46209388161135534 km
668811,1.0780807405626058 km
443344,1.9665246258388243 km
874789,0.459481856032706 km
160335,0.4889612666426591 km
715093,0.6877071417505977 km
369357,1.4482654220574638 km
814553,0.40157611754775385 km
237993,0.6220160994721226 km
707660,1.5095862670275824 km
386110,0.36237234980237987 km
881675,0.540925089761522 km
898910,0.40157611754775385 km
958858,1.1582935311677576 km
191710,0.15182281251994956 km
954368,1.27428480337818 km
312910,0.6497636621761994 km
595015,1.4110694568213122 km
481924,0.8164177263364791 km
191588,0.9354159473160131 km
352539,0.4552585633551962 km
667685,0.36862383821367556 km
292441,1.2481379167309066 km
929640,1.239591341397827 km
178851,0.579376786957462 km
784858,0.2728025670034597 km
905235,1.5714894959663497 km
428439,0.07049262493518438 km
135558,1.7478572199421982 km
483194,0.4806035107307583 km
961132,0.4467808234585281 km
594164,0.5074396764359349 km
507880,1.7380604759295024 km
335638,0.15182281251994956 km
657830,1.2435753258191793 km
744597,0.13895388054708685 km
124051,0.904012732372709 km
729512,0.9492700656239291 km
979476,0.27950078133522177 km
322266,1.156926466311573 km
277589,0.7233606049106891 km
949554,0.5573112967580113 km
353599,2.856093159102872 km
185326,0.7422298115143062 km
188126,0.6989562041454213 km
117236,0.6387872504673593 km
799812,0.467312825531142 km
891381,0.7422298115143062 km
322625,0.24456438336199046 km
284094,0.7422298115143062 km
195178,1.7478572199421982 km
713870,1.5938459424955131 km
990798,1.5366904030227624 km
970975,0.9148754540948516 km
346341,0.5512074031591827 km
102609,0.4182196324806153 km
754418,0.2616725943696553 km
543399,1.1907451510611529 km
358092,3.322068659456776 km
594302,0.6373267213253881 km
661423,0.5253025170698644 km
952245,0.44417446152665846 km
958985,0.40136902188409435 km
199009,0.6587041588704169 km
691327,0.93030238119316 km
972375,0.5281470493437371 km
605681,1.004334362688301 km
109366,1.3357019752798718 km
815055,0.6135646962420774 km
151699,0.6563597169984283 km
145876,0.932311984831556 km
588619,0.08685945404776581 km
925383,1.0864051624974134 km
140317,0.9724511343969042 km
632971,1.0412352804522134 km
980323,0.2616725943696553 km
510414,0.6391533313049665 km
857160,0.7422298115143062 km
624670,0.6497181142665818 km
528144,1.1352464025572653 km
932096,0.7238853301692189 km
516027,0.3109708694451854 km
944106,1.033215310346748 km
635651,0.8690584236929959 km
725164,0.904995068313433 km
422151,0.8157588632094338 km
470368,0.4030988968297876 km
232254,0.6253777380106147 km
405593,0.4552585633551962 km
643349,0.7294629908316825 km
808151,0.517162390839831 km
158816,0.30771639543996787 km
907302,0.9048855343486097 km
879499,0.2820769734757669 km
235568,0.6684421988242916 km
769901,0.40060816971559593 km
968151,0.40157611754775385 km
875002,0.11761898104189976 km
683818,0.6569235719289843 km
661286,0.13799750127544527 km
300015,0.48876182696711673 km
738562,0.4467808234585281 km
847337,1.6370903598657387 km
631542,1.3304479014905077 km
676542,0.6391533313049665 km
266525,0.5848814222787878 km
476726,0.7189636793932757 km
545282,0.1500074147987568 km
785369,0.2616725943696553 km
789739,1.3612754611200266 km
224870,0.9148754540948516 km
844483,0.2616725943696553 km
309713,0.579376786957462 km
578891,0.40060816971559593 km
664159,0.3548022182799783 km
281415,0.5177284540430483 km
174834,0.7422298115143062 km
177163,1.3605111768913047 km
655370,0.7238853301692189 km
753969,2.737376243019738 km
832700,0.6506060979718524 km
237842,0.49647695644145995 km
787389,1.2945085844801834 km
527420,0.40157611754775385 km
457911,0.3548022182799783 km
894007,0.40892446964109014 km
552237,0.8372927644108886 km
828020,0.3598065623748821 km
907920,0.4467808234585281 km
996561,0.6569235719289843 km
941599,1.1842632334106256 km
437098,0.9121210906508423 km
676980,0.25735718583093936 km
463164,0.4552585633551962 km
367870,0.5662753900367373 km
344901,0.793640843026821 km
839258,0.6587041588704169 km
552261,0.935324312845591 km
840364,0.24500199972615272 km
997489,0.3548022182799783 km
686629,0.3073636838299941 km
404346,0.6989562041454213 km
549115,0.6820770083056631 km
123745,1.1234925249814804 km
496344,0.5429493450799642 km
283883,1.4645835301055572 km
261985,1.9284556410435383 km
868149,0.15130564063615806 km
434106,1.3612754611200266 km
185942,1.2134900708629086 km
716015,0.4552585633551962 km
283567,0.6506060979718524 km
614838,1.38432629172597 km
229594,0.5512074031591827 km
503533,0.9354159473160131 km
635604,0.845679410539403 km
300963,0.29160247650059123 km
178322,0.13895388054708685 km
566829,0.964052185421829 km
850744,0.14006135628986122 km
120716,1.4645835301055572 km
833751,0.11730057582915254 km
595391,0.6552390253568707 km
768672,1.2036675211938757 km
630988,0.5066219800421733 km
814160,1.4034278405536067 km
405242,0.7039358695774546 km
792189,0.579376786957462 km
135468,0.40299386101618945 km
828653,1.7380604759295024 km
167385,0.2637286464794918 km
170675,1.1234925249814804 km
329472,2.255054604297716 km
760278,1.3605111768913047 km
249120,0.793640843026821 km
834159,1.4482654220574638 km
961253,0.27950078133522177 km
135249,1.2095807576060216 km
186305,0.45276587792750733 km
841128,0.9278670407495849 km
916991,1.0929197367472336 km
289421,0.48122402014340254 km
762096,0.44263121763298907 km
324953,0.6497181142665818 km
713246,0.7925974713284755 km
870275,0.7422298115143062 km
155047,0.17357920919108014 km
959405,0.5425081578336732 km
341097,0.6093348540559945 km
676481,0.25332064118826764 km
909424,0.5913798590974512 km
211308,0.27950078133522177 km
388114,0.6569235719289843 km
147381,0.6926221962516721 km
515952,0.7294629908316825 km
268433,0.21723760001590306 km
619066,0.15182281251994956 km
784794,0.9923201630462182 km
246813,0.18649524454485342 km
213179,0.4929715955561046 km
632347,0.04482633785723692 km
685653,0.6664229378534227 km
783027,0.2616725943696553 km
719422,1.4482654220574638 km
479455,1.6070918420702927 km
223820,0.5750968282347866 km
672203,0.7238853301692189 km
249225,0.4943789422785513 km
607717,0.08685945404776581 km
829973,0.21023505976711743 km
186225,0.5399759023686299 km
678892,0.36862383821367556 km
765535,2.286669503467111 km
814245,0.33179708247386736 km
615458,0.3073636838299941 km
965495,1.0288202438039438 km
828748,0.9354159473160131 km
713921,0.1065220358849097 km
771877,1.3827051544022118 km
409950,0.8430199453933449 km
886324,1.4482654220574638 km
746814,0.44565940977326024 km
787346,0.2759380426218948 km
847413,0.40060816971559593 km
970141,0.8806802534708162 km
472648,2.1840933323533642 km
712013,1.0963092089019761 km
569174,2.856093159102872 km
352468,0.9738028629704557 km
640024,1.3304479014905077 km
651570,0.08685945404776581 km
251886,1.004334362688301 km
997753,0.7294629908316825 km
500942,0.4595545234441455 km
146232,0.18567167811446203 km
851402,1.4872142483088573 km
960290,0.42213069189861074 km
311570,1.7056576685821838 km
729138,0.4720270662893193 km
634967,0.5539639281941693 km
462645,0.2616725943696553 km
658950,0.14006135628986122 km
844480,3.3097719485607233 km
149673,0.2608226439139703 km
998727,0.6648531088576363 km
846082,0.6926221962516721 km
